3 3 0.55 0.55 4 4 2 1
-2.49789 -2.18414 1458
-2.58668 -2.11432 1460
-2.6718 -2.04145 1462
-2.75306 -1.96567 1464
-2.8305 -1.88707 1466
-2.9039 -1.80582 1468
-2.97312 -1.72202 1470
-3.03817 -1.63579 1472
-3.09852 -1.54748 1474
-3.15501 -1.45677 1476
-3.20718 -1.36401 1478
-3.25474 -1.26938 1480
-3.29775 -1.17305 1482
-3.33598 -1.07506 1484
-3.36934 -0.975628 1486
-3.39776 -0.874705 1488
-3.42128 -0.772509 1490
-3.43996 -0.669276 1492
-3.45372 -0.565015 1494
-3.4626 -0.460028 1496
-3.46655 -0.354344 1498
-3.46554 -0.248166 1500
-3.45914 -0.142061 1502
-3.44828 -0.0353073 1504
-3.43253 0.0715563 1506
-3.41289 0.17806 1508
-3.3896 0.285482 1510
-3.35932 0.391462 1512
-3.32427 0.496879 1514
-3.28448 0.601599 1516
-3.24003 0.705476 1518
-3.19096 0.808294 1520
-3.13734 0.909963 1522
-3.07927 1.0104 1524
-3.01682 1.10932 1526
-2.9501 1.20655 1528
-2.8793 1.3021 1530
-2.80444 1.39581 1532
-2.72559 1.48775 1534
-2.64288 1.57765 1536
-2.55648 1.66538 1538
-2.46647 1.75084 1540
-2.37332 1.83416 1542
-2.27649 1.91458 1544
-2.17644 1.99227 1546
-2.07313 2.06688 1548
-1.96678 2.13845 1550
-1.85757 2.20698 1552
-1.74566 2.27235 1554
-1.63123 2.33454 1556
-1.51445 2.39346 1558
-1.39546 2.44909 1560
-1.27455 2.50127 1562
-1.15196 2.5499 1564
-1.02779 2.59488 1566
-0.902161 2.63611 1568
-0.775231 2.6736 1570
-0.647198 2.70731 1572
-0.518278 2.73722 1574
-0.388632 2.76322 1576
-0.258442 2.78533 1578
-0.12788 2.80346 1580
0.00329285 2.81706 1582
0.133961 2.82635 1584
0.264246 2.83242 1586
0.394167 2.83455 1588
0.523577 2.83268 1590
0.652272 2.82681 1592
0.780059 2.81695 1594
0.906909 2.80301 1596
1.03274 2.78531 1598
1.15663 2.76333 1600
1.27894 2.73728 1602
1.39943 2.70725 1604
1.5178 2.67335 1606
1.634 2.63581 1608
1.74792 2.59464 1610
1.85937 2.54979 1612
1.96821 2.5013 1614
2.07427 2.44923 1616
2.17735 2.39366 1618
2.27727 2.33472 1620
2.37409 2.27233 1622
2.46757 2.20666 1624
2.55745 2.13782 1626
2.6438 2.06598 1628
2.72642 1.99115 1630
2.80513 1.91356 1632
2.87939 1.83336 1634
2.95 1.75038 1636
3.01643 1.66489 1638
3.07872 1.57712 1640
3.13669 1.48714 1642
3.19019 1.39506 1644
3.2393 1.30101 1646
3.28385 1.20526 1648
3.32372 1.10779 1650
3.35875 1.00885 1652
3.38883 0.908439 1654
3.41398 0.806655 1656
3.43429 0.703775 1658
3.44923 0.600293 1660
3.45977 0.495531 1662
3.46534 0.390078 1664
3.46599 0.28406 1666
3.4617 0.177626 1668
3.45247 0.0708971 1670
3.43832 -0.0359397 1672
3.41962 -0.142568 1674
3.39862 -0.250107 1676
3.36995 -0.356237 1678
3.33648 -0.461854 1680
3.29827 -0.566827 1682
3.25537 -0.671 1684
3.20783 -0.774163 1686
3.15572 -0.87623 1688
3.09913 -0.977123 1690
3.03813 -1.07652 1692
2.97283 -1.17438 1694
2.90335 -1.27045 1696
2.82985 -1.36483 1698
2.75229 -1.45735 1700
2.67085 -1.54792 1702
2.58565 -1.63637 1704
2.49683 -1.7226 1706
2.40448 -1.80643 1708
2.30882 -1.88778 1710
2.20985 -1.96642 1712
2.10766 -2.04215 1714
2.00255 -2.11494 1716
1.89429 -2.18451 1718
1.78327 -2.25094 1720
1.66966 -2.3142 1722
1.55364 -2.3742 1724
1.43539 -2.4309 1726
1.31509 -2.48427 1728
1.19303 -2.53409 1730
1.06936 -2.58031 1732
0.944202 -2.62279 1734
0.817685 -2.66152 1736
0.689975 -2.69652 1738
0.561346 -2.72769 1740
0.431917 -2.75502 1742
0.301893 -2.77842 1744
0.171436 -2.79788 1746
0.0407444 -2.81338 1748
-0.0902924 -2.82407 1750
-0.220886 -2.83088 1752
-0.350954 -2.83431 1754
-0.480545 -2.83377 1756
-0.609498 -2.82922 1758
-0.737621 -2.8207 1760
-0.864699 -2.80815 1762
-0.990561 -2.79159 1764
-1.11499 -2.77097 1766
-1.23802 -2.74626 1768
-1.35915 -2.71753 1770
-1.47864 -2.68509 1772
-1.59558 -2.64877 1774
-1.71025 -2.60879 1776
-1.82253 -2.56513 1778
-1.93223 -2.51787 1780
-2.03921 -2.46699 1782
-2.14332 -2.41257 1784
-2.24439 -2.3547 1786
-2.34214 -2.29353 1788
-2.43674 -2.22899 1790
-2.52788 -2.16122 1792
-2.61548 -2.09037 1794
-2.69932 -2.01652 1796
-2.77932 -1.93975 1798
-2.85542 -1.86027 1800
-2.92744 -1.77817 1802
-2.9953 -1.69357 1804
-3.05892 -1.60652 1806
-3.11784 -1.51745 1808
-3.17293 -1.42606 1810
-3.22349 -1.33264 1812
-3.26958 -1.23742 1814
-3.31103 -1.14055 1816
-3.34766 -1.04207 1818
-3.37937 -0.942153 1820
-3.40616 -0.840805 1822
-3.42806 -0.738213 1824
-3.44512 -0.634622 1826
-3.45723 -0.530105 1828
-3.46445 -0.424869 1830
-3.46675 -0.318993 1832
-3.46411 -0.21268 1834
-3.45607 -0.106482 1836
-3.44357 0.00031115 1838
-3.42631 0.107049 1840
-3.40607 0.213921 1842
-3.38004 0.320874 1844
-3.34816 0.426686 1846
-3.31153 0.531886 1848
-3.27018 0.636344 1850
-3.22418 0.739841 1852
-3.1736 0.842357 1854
-3.11848 0.943624 1856
-3.05893 1.04351 1858
-2.99505 1.1419 1860
-2.92698 1.23861 1862
-2.85481 1.33353 1864
-2.77858 1.42665 1866
-2.69847 1.51794 1868
-2.61449 1.60714 1870
-2.5269 1.69415 1872
-2.4357 1.7788 1874
-2.3414 1.86126 1876
-2.24349 1.94079 1878
-2.14236 2.01754 1880
-2.03801 2.09105 1882
-1.93069 2.16165 1884
-1.82056 2.22911 1886
-1.70778 2.29346 1888
-1.59255 2.35456 1890
-1.47504 2.41236 1892
-1.35535 2.46687 1894
-1.23387 2.51788 1896
-1.11073 2.56531 1898
-0.986078 2.60904 1900
-0.859985 2.64902 1902
-0.73265 2.68525 1904
-0.604305 2.71772 1906
-0.475126 2.74632 1908
-0.345273 2.77103 1910
-0.214965 2.79181 1912
-0.084325 2.80862 1914
0.0471683 2.82068 1916
0.17741 2.8288 1918
0.3076 2.83356 1920
0.437373 2.83436 1922
0.56656 2.83116 1924
